Rk,Squad,Comp,Pl,Age,Poss,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_GPK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_GPK,Per_90_Minutes_G+APK,Season,Competition,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl_2,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA_SCA90,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_GCA,GCA_GCA90,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxGSoT,Expected_PSxG+,Expected_90,Launched_Cmp,Launched_Att,Launched_Cmp_2,Passes_Att_GK,Passes_Thr,Passes_Launch,Passes_AvgLen,Goal_Kicks_Att,Goal_Kicks_Launch,Goal_Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp_2,Sweeper_OPA,Sweeper_OPA90,Sweeper_AvgDist,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS_2,Penalty_Kicks_PKatt,Penalty_Kicks_PKA,Penalty_Kicks_PKsv,Penalty_Kicks_PKm,Penalty_Kicks_Save,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Total_Cmp,Total_Att,Total_Cmp_2,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp_2,Medium_Cmp,Medium_Att,Medium_Cmp_2,Long_Cmp,Long_Att,Long_Cmp_2,Ast,AxAG,KP,13,PPA,CrsPA,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Playing_Time_MnMP,Playing_Time_Min_2,Starts_Starts,Starts_MnStart,Starts_Compl,Subs_Subs,Subs_MnSub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+,Team_Success_+90,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,TakeOns_Att,TakeOns_Succ,TakeOns_Succ_2,TakeOns_Tkld,TakeOns_Tkld_2,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_13,Carries_CPA,Carries_Mis,Carries_Dis,Rec,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT_2,Standard_Sh90,Standard_SoT90,Standard_GSh,Standard_GSoT,Standard_Dist,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won_2,xAG,Expected_xA,Expected_AxAG,PrgP,Team_Success_xG_onxG,Team_Success_xG_onxGA,Team_Success_xG_xG+,Team_Success_xG_xG+90,Carries_PrgC,Receiving_Rec,Receiving_PrgR,Standard_FK,Expected_npxGSh,Expected_GxG,Expected_npGxG
93.0,Villarreal,es La Liga,25,27.6,52.9,38.0,418.0,3420.0,38.0,62.0,40.0,102.0,52.0,10.0,11.0,78.0,1.0,1.63,1.05,2.68,1.37,2.42,2019-2020,Big 5 European Leagues,38.0,553.0,323.0,250.0,239.0,64.0,218.0,602.0,36.2,384.0,362.0,116.0,246.0,339.0,892.0,814.0,12.0,864.0,22.74,642.0,66.0,60.0,44.0,37.0,15.0,108.0,2.84,71.0,5.0,10.0,10.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,483.0,422.0,71.0,619.0,339.0,323.0,10.0,9.0,2.0,16218.0,20045.0,80.9,294996.0,98849.0,7011.0,7907.0,88.7,6626.0,7599.0,87.2,2025.0,3322.0,61.0,40.0,,368.0,1112.0,276.0,75.0,20045.0,18098.0,1876.0,510.0,42.0,267.0,619.0,804.0,148.0,53.0,57.0,0.0,16218.0,71.0,290.0,90.0,100.0,418.0,84.0,,132.0,20.0,188.0,1.58,63.0,49.0,14.0,0.37,24137.0,2532.0,7874.0,11259.0,5231.0,772.0,24126.0,690.0,431.0,62.5,259.0,37.5,13189.0,71106.0,37620.0,518.0,209.0,601.0,310.0,,62.0,483.0,160.0,33.1,12.71,4.21,0.11,0.33,18.2,10.0,11.0,63.6,55.2,43.1,98.3,694.0,1483.0,1.67,1.13,2.81,1.45,2.59,1894.0,536.0,622.0,46.3,43.1,37.4,-3.1,1483.0,63.6,46.3,17.3,0.45,694.0,16111.0,1472.0,15.0,0.12,-1.6,-3.2
,Watford,eng Premier League,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,8.0,3.0,7.0,3.0,62.6,0.31,1.6,0.04,302.0,923.0,32.7,912.0,118.0,71.7,46.9,295.0,91.2,62.2,581.0,30.0,5.2,55.0,1.45,15.9,64.0,1.68,178.0,116.0,68.5,8.0,10.0,20.0,9.0,23.7,9.0,8.0,1.0,0.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,Watford,eng Premier League,26,28.9,42.9,38.0,418.0,3420.0,38.0,35.0,21.0,56.0,28.0,7.0,8.0,80.0,3.0,0.92,0.55,1.47,0.74,1.29,2019-2020,Big 5 European Leagues,38.0,657.0,369.0,347.0,249.0,61.0,267.0,713.0,37.4,446.0,396.0,135.0,261.0,424.0,1081.0,869.0,4.0,725.0,19.08,498.0,69.0,45.0,42.0,56.0,15.0,58.0,1.53,34.0,6.0,3.0,4.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,481.0,342.0,68.0,684.0,424.0,369.0,7.0,9.0,3.0,11230.0,15775.0,71.2,192764.0,78762.0,5578.0,6640.0,84.0,3901.0,5075.0,76.9,1244.0,2868.0,43.4,21.0,,303.0,848.0,253.0,69.0,15775.0,13907.0,1800.0,398.0,11.0,134.0,684.0,838.0,167.0,92.0,49.0,2.0,11230.0,68.0,285.0,90.0,100.0,418.0,84.0,,113.0,20.0,171.0,0.89,36.0,64.0,-28.0,-0.74,20081.0,2134.0,6250.0,8911.0,5148.0,805.0,20073.0,576.0,321.0,55.7,254.0,44.1,10429.0,54446.0,27529.0,446.0,162.0,549.0,348.0,,35.0,416.0,112.0,26.9,10.95,2.95,0.07,0.25,17.3,7.0,8.0,48.9,42.6,31.4,74.0,578.0,1168.0,1.29,0.83,2.11,1.12,1.95,1996.0,823.0,802.0,50.6,31.4,27.6,-10.4,1168.0,48.9,58.1,-9.3,-0.24,578.0,11126.0,1152.0,18.0,0.1,-13.9,-14.6
,Werder Bremen,de Bundesliga,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,1.0,1.0,11.0,3.0,50.5,0.29,-15.5,-0.46,205.0,506.0,40.5,917.0,160.0,37.4,33.8,310.0,52.6,41.9,614.0,12.0,2.0,31.0,0.91,12.0,69.0,2.03,174.0,108.0,60.9,8.0,7.0,19.0,4.0,11.8,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,Werder Bremen,de Bundesliga,30,26.7,48.8,34.0,374.0,3060.0,34.0,40.0,30.0,70.0,37.0,3.0,6.0,80.0,4.0,1.18,0.88,2.06,1.09,1.97,2019-2020,Big 5 European Leagues,34.0,550.0,345.0,285.0,199.0,66.0,216.0,573.0,37.7,357.0,369.0,123.0,246.0,423.0,973.0,775.0,11.0,756.0,22.24,536.0,68.0,44.0,52.0,37.0,19.0,69.0,2.03,43.0,4.0,6.0,11.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,461.0,450.0,53.0,601.0,423.0,345.0,4.0,1.0,3.0,12893.0,16729.0,77.1,229582.0,88246.0,5787.0,6722.0,86.1,5333.0,6410.0,83.2,1401.0,2555.0,54.8,30.0,,320.0,923.0,237.0,67.0,16729.0,14830.0,1846.0,528.0,17.0,101.0,601.0,745.0,160.0,68.0,78.0,2.0,12893.0,53.0,350.0,90.0,100.0,374.0,84.0,,117.0,18.0,168.0,0.91,42.0,69.0,-27.0,-0.79,20589.0,2279.0,6731.0,9795.0,4255.0,634.0,20583.0,470.0,259.0,55.1,211.0,44.9,12593.0,59550.0,29999.0,408.0,111.0,552.0,326.0,,40.0,419.0,133.0,31.7,12.32,3.91,0.09,0.28,18.7,3.0,6.0,39.4,34.7,25.8,60.5,509.0,1309.0,1.16,0.76,1.92,1.02,1.78,1723.0,568.0,666.0,46.0,25.8,30.0,4.2,1309.0,39.4,55.4,-16.0,-0.47,509.0,12816.0,1304.0,11.0,0.09,0.6,2.3
,West Ham,eng Premier League,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,5.0,2.0,6.0,3.0,60.5,0.3,1.5,0.04,288.0,743.0,38.8,773.0,142.0,62.7,43.1,291.0,88.7,58.9,600.0,12.0,2.0,22.0,0.58,16.8,62.0,1.63,187.0,127.0,69.5,10.0,9.0,19.0,7.0,18.4,6.0,5.0,1.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,West Ham,eng Premier League,29,27.4,44.1,38.0,418.0,3420.0,38.0,49.0,36.0,85.0,45.0,4.0,4.0,64.0,1.0,1.29,0.95,2.24,1.18,2.13,2019-2020,Big 5 European Leagues,38.0,696.0,417.0,374.0,263.0,59.0,300.0,745.0,40.3,445.0,383.0,117.0,266.0,421.0,1117.0,789.0,16.0,735.0,19.34,514.0,78.0,42.0,42.0,47.0,12.0,89.0,2.34,62.0,7.0,5.0,7.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,387.0,345.0,66.0,737.0,421.0,417.0,3.0,6.0,3.0,12451.0,16861.0,73.8,221660.0,89417.0,6048.0,7124.0,84.9,4538.0,5680.0,79.9,1515.0,2997.0,50.6,36.0,,328.0,1083.0,244.0,80.0,16861.0,14967.0,1828.0,432.0,38.0,156.0,737.0,815.0,190.0,111.0,54.0,6.0,12451.0,66.0,358.0,90.0,100.0,418.0,85.0,,107.0,21.0,177.0,1.03,49.0,62.0,-13.0,-0.34,20993.0,2159.0,6259.0,9681.0,5265.0,746.0,20989.0,663.0,397.0,59.9,264.0,39.8,11155.0,62372.0,30145.0,485.0,169.0,496.0,322.0,,49.0,413.0,156.0,37.8,10.87,4.11,0.11,0.29,16.4,4.0,4.0,48.6,45.4,36.7,82.2,667.0,1377.0,1.28,0.97,2.24,1.2,2.16,2052.0,855.0,801.0,51.6,36.7,33.4,-0.7,1377.0,48.6,63.8,-15.2,-0.4,667.0,12348.0,1370.0,13.0,0.11,0.4,-0.4
,Wolfsburg,de Bundesliga,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,5.0,1.0,4.0,0.0,45.7,0.29,-0.3,-0.01,235.0,540.0,43.5,994.0,159.0,40.7,36.4,240.0,56.3,45.0,460.0,21.0,4.6,46.0,1.35,16.3,46.0,1.35,142.0,97.0,71.1,13.0,10.0,11.0,8.0,23.5,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,Wolfsburg,de Bundesliga,26,26.0,48.4,34.0,374.0,3060.0,34.0,48.0,33.0,81.0,44.0,4.0,4.0,71.0,4.0,1.41,0.97,2.38,1.29,2.26,2019-2020,Big 5 European Leagues,34.0,598.0,363.0,277.0,247.0,74.0,241.0,589.0,40.9,348.0,378.0,87.0,291.0,377.0,975.0,649.0,9.0,814.0,23.94,542.0,94.0,50.0,59.0,57.0,12.0,80.0,2.35,49.0,6.0,9.0,7.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,490.0,399.0,72.0,651.0,377.0,363.0,3.0,5.0,0.0,11610.0,15677.0,74.1,222405.0,87941.0,4532.0,5502.0,82.4,5009.0,6105.0,82.0,1663.0,2975.0,55.9,33.0,,347.0,884.0,238.0,67.0,15677.0,13799.0,1806.0,444.0,37.0,138.0,651.0,876.0,167.0,51.0,73.0,6.0,11610.0,72.0,344.0,90.0,100.0,374.0,85.0,,106.0,18.0,199.0,1.44,48.0,46.0,2.0,0.06,19700.0,1974.0,6269.0,8974.0,4673.0,693.0,19696.0,612.0,352.0,57.5,260.0,42.5,10467.0,56332.0,29899.0,449.0,148.0,545.0,373.0,,48.0,471.0,153.0,32.5,13.85,4.5,0.09,0.29,18.0,4.0,4.0,52.8,49.7,37.9,87.6,620.0,1247.0,1.55,1.11,2.67,1.46,2.58,1999.0,644.0,599.0,51.8,37.9,35.4,-4.9,1247.0,52.8,42.9,9.9,0.29,620.0,11512.0,1234.0,12.0,0.11,-4.8,-5.7
,Wolves,eng Premier League,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,1.0,6.0,1.0,35.5,0.26,-3.5,-0.09,250.0,528.0,47.3,578.0,127.0,53.1,39.0,283.0,78.1,48.7,530.0,20.0,3.8,11.0,0.29,11.7,40.0,1.05,129.0,88.0,69.8,15.0,14.0,9.0,13.0,34.2,3.0,1.0,2.0,0.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,Wolves,eng Premier League,21,26.6,48.3,38.0,418.0,3420.0,38.0,49.0,34.0,83.0,45.0,4.0,4.0,61.0,2.0,1.29,0.89,2.18,1.18,2.08,2019-2020,Big 5 European Leagues,38.0,646.0,367.0,358.0,227.0,61.0,281.0,685.0,41.0,404.0,378.0,109.0,269.0,437.0,1083.0,702.0,23.0,801.0,21.08,541.0,70.0,79.0,47.0,46.0,18.0,83.0,2.18,53.0,6.0,9.0,8.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,407.0,360.0,49.0,718.0,437.0,367.0,4.0,3.0,1.0,14298.0,18474.0,77.4,266628.0,97026.0,5979.0,6942.0,86.1,5777.0,6928.0,83.4,1985.0,3308.0,60.0,34.0,,339.0,1015.0,223.0,83.0,18474.0,16650.0,1775.0,405.0,40.0,203.0,718.0,816.0,193.0,55.0,80.0,0.0,14298.0,49.0,323.0,90.0,100.0,418.0,86.0,,97.0,19.0,187.0,1.55,51.0,40.0,11.0,0.29,22660.0,1987.0,6969.0,10797.0,5105.0,779.0,22656.0,817.0,509.0,62.3,308.0,37.7,11543.0,66813.0,36391.0,559.0,229.0,540.0,338.0,,49.0,457.0,142.0,31.1,12.03,3.74,0.1,0.32,17.4,4.0,4.0,54.1,51.0,37.5,88.5,858.0,1338.0,1.42,0.99,2.41,1.34,2.33,2113.0,775.0,711.0,52.2,37.5,30.0,-3.5,1338.0,54.1,38.0,16.1,0.42,858.0,14176.0,1320.0,13.0,0.11,-5.1,-6.0
,Alavés,es La Liga,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,3.0,0.0,5.0,0.0,51.1,0.35,-5.9,-0.16,309.0,615.0,50.2,792.0,116.0,53.7,40.3,306.0,62.1,44.8,545.0,19.0,3.5,37.0,0.97,14.5,57.0,1.5,142.0,85.0,62.0,9.0,11.0,18.0,9.0,23.7,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Alavés,es La Liga,30,28.7,42.8,38.0,418.0,3420.0,38.0,35.0,21.0,56.0,30.0,5.0,8.0,96.0,8.0,0.92,0.55,1.47,0.79,1.34,2020-2021,Big 5 European Leagues,38.0,499.0,292.0,263.0,181.0,55.0,197.0,565.0,34.9,368.0,341.0,90.0,251.0,428.0,927.0,766.0,8.0,595.0,15.66,375.0,97.0,25.0,35.0,50.0,13.0,59.0,1.55,28.0,9.0,4.0,5.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,513.0,487.0,73.0,645.0,428.0,292.0,5.0,3.0,0.0,10217.0,14390.0,71.0,196749.0,86617.0,4465.0,5486.0,81.4,4015.0,5139.0,78.1,1482.0,2923.0,50.7,21.0,,256.0,789.0,189.0,82.0,14390.0,12380.0,1937.0,595.0,11.0,144.0,645.0,800.0,142.0,42.0,68.0,4.0,10217.0,73.0,265.0,90.0,100.0,418.0,82.0,248.0,163.0,20.0,254.0,1.0,36.0,57.0,-21.0,-0.55,18196.0,2104.0,6503.0,8087.0,3788.0,575.0,18188.0,468.0,255.0,54.5,214.0,45.7,8984.0,44443.0,20934.0,315.0,104.0,557.0,256.0,,35.0,339.0,95.0,28.0,8.92,2.5,0.09,0.32,17.4,5.0,8.0,42.6,36.4,27.4,63.7,404.0,939.0,1.12,0.72,1.84,0.96,1.68,1737.0,831.0,602.0,58.0,27.4,21.0,-6.4,939.0,42.6,49.9,-7.3,-0.19,404.0,10113.0,926.0,12.0,0.11,-7.6,-6.4
,Angers,fr Ligue 1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,7.0,0.0,5.0,1.0,53.5,0.33,-3.5,-0.09,143.0,456.0,31.4,712.0,214.0,37.5,35.2,269.0,70.3,50.9,516.0,19.0,3.7,17.0,0.45,11.3,58.0,1.53,139.0,82.0,63.3,12.0,8.0,18.0,9.0,23.7,8.0,7.0,1.0,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Angers,fr Ligue 1,31,27.9,46.4,38.0,418.0,3420.0,38.0,40.0,23.0,63.0,35.0,5.0,6.0,65.0,2.0,1.05,0.61,1.66,0.92,1.53,2020-2021,Big 5 European Leagues,38.0,626.0,376.0,302.0,256.0,68.0,314.0,754.0,41.6,440.0,330.0,78.0,252.0,443.0,1069.0,654.0,1.0,706.0,18.58,525.0,48.0,41.0,38.0,42.0,12.0,66.0,1.74,42.0,8.0,2.0,5.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,461.0,483.0,39.0,662.0,443.0,376.0,6.0,8.0,1.0,14883.0,18822.0,79.1,260279.0,99308.0,6976.0,7852.0,88.8,5985.0,7038.0,85.0,1531.0,2897.0,52.8,23.0,,294.0,1059.0,221.0,62.0,18822.0,16876.0,1907.0,551.0,30.0,135.0,662.0,824.0,168.0,68.0,78.0,1.0,14883.0,39.0,355.0,90.0,100.0,418.0,81.0,247.0,170.0,21.0,168.0,1.16,40.0,58.0,-18.0,-0.47,22924.0,1893.0,6979.0,11326.0,4872.0,574.0,22918.0,744.0,386.0,51.9,358.0,48.1,13323.0,66694.0,31192.0,485.0,118.0,635.0,394.0,,40.0,401.0,135.0,33.7,10.55,3.55,0.09,0.26,18.9,5.0,6.0,41.6,36.9,26.4,63.3,614.0,1435.0,1.1,0.7,1.79,0.97,1.67,2074.0,477.0,562.0,45.9,26.4,25.0,-3.4,1435.0,41.6,52.3,-10.7,-0.28,614.0,14792.0,1418.0,18.0,0.09,-1.6,-1.9
,Arminia,de Bundesliga,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,5.0,0.0,5.0,1.0,54.1,0.29,3.1,0.09,436.0,938.0,46.5,1698.0,121.0,45.9,38.6,250.0,63.2,49.1,525.0,17.0,3.2,44.0,1.29,16.8,52.0,1.53,170.0,118.0,72.4,9.0,8.0,17.0,11.0,32.4,6.0,5.0,1.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Arminia,de Bundesliga,26,26.0,42.3,34.0,374.0,3060.0,34.0,23.0,16.0,39.0,22.0,1.0,2.0,52.0,1.0,0.68,0.47,1.15,0.65,1.12,2020-2021,Big 5 European Leagues,34.0,552.0,328.0,268.0,229.0,55.0,214.0,536.0,39.9,322.0,393.0,122.0,271.0,418.0,970.0,739.0,9.0,558.0,16.41,371.0,60.0,40.0,27.0,48.0,12.0,38.0,1.12,27.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,390.0,417.0,49.0,471.0,418.0,328.0,2.0,6.0,1.0,10582.0,14604.0,72.5,214163.0,88686.0,3914.0,4823.0,81.2,4806.0,5879.0,81.7,1610.0,3097.0,52.0,16.0,,229.0,795.0,172.0,50.0,14604.0,12895.0,1660.0,493.0,13.0,114.0,471.0,714.0,118.0,54.0,43.0,1.0,10582.0,49.0,274.0,90.0,100.0,374.0,83.0,227.0,147.0,17.0,157.0,1.03,26.0,52.0,-26.0,-0.76,18394.0,2538.0,7581.0,7559.0,3417.0,529.0,18392.0,435.0,233.0,53.6,202.0,46.4,9625.0,46369.0,23235.0,224.0,71.0,557.0,262.0,,23.0,331.0,100.0,30.2,9.74,2.94,0.07,0.22,18.5,1.0,2.0,32.9,31.3,23.9,55.2,358.0,880.0,0.97,0.7,1.67,0.92,1.62,1725.0,740.0,711.0,51.0,23.9,25.4,-7.9,880.0,32.9,56.8,-23.9,-0.7,358.0,10498.0,874.0,14.0,0.1,-9.9,-9.3
,Arsenal,eng Premier League,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.0,0.0,3.0,4.0,36.0,0.26,1.0,0.03,81.0,303.0,26.7,1021.0,206.0,16.7,21.9,238.0,55.5,42.3,518.0,24.0,4.6,37.0,0.97,14.3,39.0,1.03,129.0,93.0,71.3,18.0,7.0,13.0,12.0,31.6,3.0,2.0,1.0,0.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Arsenal,eng Premier League,29,25.9,53.5,38.0,418.0,3420.0,38.0,53.0,38.0,91.0,47.0,6.0,6.0,49.0,5.0,1.39,1.0,2.39,1.24,2.24,2020-2021,Big 5 European Leagues,38.0,456.0,252.0,206.0,184.0,66.0,212.0,547.0,38.8,335.0,368.0,113.0,255.0,351.0,807.0,643.0,16.0,813.0,21.39,623.0,44.0,49.0,45.0,46.0,6.0,95.0,2.5,69.0,2.0,8.0,6.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,346.0,400.0,61.0,751.0,351.0,252.0,5.0,3.0,4.0,18041.0,21807.0,82.7,306094.0,93540.0,8319.0,9236.0,90.1,7770.0,8814.0,88.2,1453.0,2621.0,55.4,38.0,,332.0,1377.0,325.0,67.0,21807.0,20122.0,1624.0,440.0,34.0,133.0,751.0,663.0,207.0,86.0,64.0,12.0,18041.0,61.0,311.0,90.0,100.0,418.0,84.0,301.0,114.0,19.0,201.0,1.61,55.0,39.0,16.0,0.42,25431.0,2426.0,7970.0,11384.0,6240.0,910.0,25425.0,535.0,296.0,55.3,239.0,44.7,15532.0,83176.0,45081.0,499.0,195.0,511.0,260.0,,53.0,453.0,140.0,30.9,11.92,3.68,0.1,0.34,17.7,6.0,6.0,51.7,47.0,35.1,82.1,758.0,1760.0,1.36,0.92,2.29,1.24,2.16,1838.0,504.0,594.0,45.9,35.1,35.3,2.9,1760.0,51.7,43.0,8.8,0.23,758.0,17924.0,1748.0,23.0,0.11,1.3,0.0
,Aston Villa,eng Premier League,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,5.0,2.0,4.0,1.0,49.2,0.24,4.2,0.11,247.0,639.0,38.7,1056.0,177.0,45.0,37.1,256.0,64.1,46.9,613.0,42.0,6.9,34.0,0.89,14.2,46.0,1.21,186.0,133.0,78.0,16.0,7.0,15.0,15.0,39.5,6.0,5.0,1.0,0.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
